lane_count,speed_limit_kmph,blackspot_score,latitude,longitude,day_of_week,hour_of_day,vehicle_count_per_hr,avg_speed_kmph,green_duration_s,red_duration_s,yellow_duration_s,cycle_time_s,violations_count,veh_count_at_accident,accident_occurred,vehicles_involved
7.0,79.75,0.222,17.268045,78.359416,1.0,10.0,1448.0,66.94999999999999,80.0,102.5,3.5,167.375,0.0,1448.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,1.0,11.0,2419.625,66.94999999999999,80.0,50.5,6.0,140.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,1.0,12.0,2419.625,65.9,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,1.0,13.0,2419.625,66.94999999999999,76.0,61.0,4.0,141.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,1.0,14.0,2419.625,66.94999999999999,79.0,102.5,5.0,167.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,1.0,15.0,1336.0,23.6,56.0,102.5,6.0,167.375,1.0,1336.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,1.0,16.0,2419.625,65.8,79.0,50.5,7.0,125.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,1.0,17.0,1587.0,66.94999999999999,72.0,66.0,7.0,145.0,0.0,1587.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,1.0,18.0,2419.625,66.94999999999999,56.0,92.0,5.0,153.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,1.0,19.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,1.0,20.0,2419.625,66.94999999999999,80.0,102.0,7.5,167.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,1.0,21.0,2128.0,66.94999999999999,80.0,102.5,3.5,167.375,2.0,2128.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,1.0,22.0,2419.625,66.94999999999999,66.0,76.0,4.0,146.0,1.0,2422.5,True,2.0
7.0,79.75,0.222,17.268045,78.359416,1.0,23.0,2419.625,66.94999999999999,48.0,66.0,5.0,119.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,0.0,796.0,66.94999999999999,80.0,50.5,7.0,139.0,0.0,796.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,1.0,2419.625,66.94999999999999,80.0,50.5,4.0,161.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,2.0,1058.0,66.94999999999999,40.0,50.5,4.0,118.375,0.0,1058.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,3.0,2419.625,66.94999999999999,50.0,67.0,3.5,120.0,1.0,2422.5,True,1.0
7.0,79.75,0.222,17.268045,78.359416,2.0,4.0,1681.0,66.94999999999999,62.0,73.0,6.0,141.0,0.0,1681.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,5.0,2419.625,66.94999999999999,40.0,78.0,7.0,122.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,6.0,2419.625,66.94999999999999,64.0,61.0,5.0,130.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,7.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,8.0,0.0,0.0,60.0,77.0,6.0,143.0,1.0,0.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,9.0,2419.625,66.94999999999999,40.0,52.0,5.0,118.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,10.0,1713.0,66.94999999999999,80.0,72.0,7.0,167.375,0.0,1713.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,11.0,2419.625,66.94999999999999,63.0,78.0,5.0,146.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,12.0,1890.0,66.94999999999999,80.0,93.0,3.5,167.375,0.0,1890.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,13.0,1909.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1909.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,14.0,2419.625,23.6,80.0,102.5,7.0,167.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,15.0,2419.625,66.94999999999999,80.0,70.0,7.0,167.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,16.0,2419.625,66.94999999999999,43.0,80.0,3.5,126.0,2.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,17.0,1215.0,66.94999999999999,74.0,76.0,7.0,157.0,0.0,1215.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,18.0,2419.625,66.94999999999999,80.0,50.5,7.0,167.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,19.0,2419.625,66.94999999999999,80.0,102.5,5.0,167.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,20.0,2419.625,66.94999999999999,45.0,50.5,3.5,118.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,21.0,2419.625,66.94999999999999,57.0,56.0,7.5,123.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,22.0,2419.625,66.94999999999999,55.0,78.0,7.5,141.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,2.0,23.0,2238.0,66.94999999999999,80.0,71.0,7.5,167.375,0.0,2238.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,0.0,2419.625,23.6,80.0,50.5,3.5,137.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,1.0,2189.0,66.94999999999999,47.0,50.5,7.5,118.375,1.0,2189.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,2.0,1316.0,66.94999999999999,80.0,82.0,7.5,167.375,1.0,1316.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,3.0,1910.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1910.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,4.0,2419.625,66.94999999999999,66.0,102.5,7.5,167.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,5.0,1403.0,66.94999999999999,71.0,102.5,3.5,167.375,2.5,1403.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,6.0,2419.625,66.94999999999999,80.0,73.0,6.0,165.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,7.0,2419.625,66.94999999999999,80.0,95.0,7.0,167.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,8.0,1776.0,66.94999999999999,40.0,50.5,6.0,118.375,0.0,1776.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,9.0,2419.625,66.94999999999999,80.0,79.0,6.0,167.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,10.0,2419.625,66.94999999999999,76.0,97.0,3.5,167.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,11.0,1877.0,66.94999999999999,80.0,90.0,7.0,167.375,1.0,1877.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,12.0,2419.625,66.94999999999999,56.0,82.0,7.0,145.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,13.0,2419.625,66.94999999999999,80.0,95.0,7.0,167.375,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,14.0,2419.625,-1.0,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,15.0,1786.0,66.94999999999999,40.0,59.0,7.0,118.375,0.0,1786.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,16.0,2419.625,23.6,80.0,50.5,3.5,122.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,17.0,1997.0,66.94999999999999,80.0,85.0,4.0,167.375,1.0,1997.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,18.0,2419.625,59.8,40.0,102.5,4.0,167.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,19.0,1910.0,66.94999999999999,80.0,69.0,4.0,167.375,1.0,1910.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,20.0,2419.625,66.94999999999999,55.0,86.0,6.0,147.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,21.0,2419.625,23.6,40.0,82.0,6.0,128.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,22.0,2419.625,23.6,80.0,101.0,7.5,167.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,3.0,23.0,2419.625,66.94999999999999,80.0,50.5,7.0,147.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,0.0,2403.0,66.94999999999999,80.0,50.5,5.0,132.0,0.0,2403.0,True,2.0
7.0,79.75,0.222,17.268045,78.359416,4.0,1.0,2419.625,66.94999999999999,47.0,63.0,6.0,118.375,1.0,2422.5,True,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,2.0,2419.625,66.94999999999999,46.0,81.0,7.0,134.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,3.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,4.0,2208.0,66.94999999999999,80.0,102.5,7.5,167.375,1.0,2208.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,5.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,6.0,2419.625,66.94999999999999,80.0,50.5,3.5,156.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,7.0,2419.625,56.5,61.0,74.0,4.0,139.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,8.0,2419.625,66.1,80.0,50.5,5.0,153.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,9.0,2419.625,66.94999999999999,40.0,87.0,4.0,129.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,10.0,2419.625,66.94999999999999,40.0,102.5,6.0,163.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,11.0,1853.0,66.94999999999999,75.0,89.0,7.0,167.375,0.0,1853.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,12.0,1446.0,66.94999999999999,73.0,50.5,7.0,118.375,2.0,1446.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,13.0,2406.0,66.94999999999999,78.0,74.0,7.0,159.0,0.0,2406.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,14.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,15.0,2419.625,66.94999999999999,74.0,87.0,5.0,166.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,16.0,719.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,719.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,17.0,1235.0,66.94999999999999,69.0,88.0,3.5,160.0,0.0,1235.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,18.0,2419.625,66.94999999999999,80.0,50.5,7.0,167.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,19.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,20.0,2419.625,66.94999999999999,58.0,102.0,5.0,165.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,21.0,2419.625,66.94999999999999,80.0,67.0,6.0,167.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,22.0,2419.625,66.94999999999999,45.0,50.5,7.5,118.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,4.0,23.0,2419.625,66.94999999999999,72.0,83.0,4.0,159.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,0.0,2336.0,66.94999999999999,74.0,50.5,3.5,118.375,1.0,2336.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,1.0,2419.625,66.94999999999999,70.0,50.5,5.0,118.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,2.0,833.0,66.94999999999999,80.0,50.5,7.5,136.0,1.0,833.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,3.0,2419.625,66.94999999999999,69.0,76.0,7.5,155.0,2.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,4.0,953.0,66.94999999999999,75.0,58.0,7.5,141.0,2.5,953.0,True,2.0
7.0,79.75,0.222,17.268045,78.359416,5.0,5.0,1077.0,66.94999999999999,56.0,50.5,7.0,118.375,0.0,1077.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,6.0,2419.625,66.94999999999999,62.0,102.5,4.0,167.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,7.0,1592.0,66.94999999999999,49.0,50.5,5.0,118.375,0.0,1592.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,8.0,2419.625,66.94999999999999,80.0,66.0,6.0,161.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,9.0,2419.625,66.94999999999999,80.0,66.0,6.0,163.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,10.0,2419.625,23.6,71.0,102.5,7.0,167.375,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,11.0,2419.625,66.94999999999999,80.0,102.5,6.0,167.375,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,12.0,0.0,0.0,49.0,85.0,7.0,141.0,0.0,0.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,13.0,2419.625,23.6,80.0,90.0,3.5,167.375,2.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,14.0,2419.625,66.94999999999999,40.0,81.0,3.5,123.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,15.0,1777.0,66.94999999999999,80.0,50.5,7.0,125.0,0.0,1777.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,16.0,2419.625,66.94999999999999,80.0,102.5,5.0,167.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,17.0,2419.625,66.94999999999999,80.0,84.0,4.0,167.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,18.0,2419.625,66.94999999999999,80.0,92.0,5.0,167.375,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,19.0,2419.625,66.94999999999999,46.0,50.5,6.0,118.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,20.0,2419.625,66.94999999999999,80.0,102.5,5.0,167.375,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,21.0,2419.625,66.94999999999999,77.0,50.5,4.0,128.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,22.0,2419.625,58.7,71.0,70.0,3.5,144.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,5.0,23.0,2419.625,66.94999999999999,75.0,65.0,4.0,144.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,0.0,2419.625,66.94999999999999,80.0,50.5,5.0,140.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,1.0,2419.625,66.94999999999999,59.0,50.5,4.0,118.375,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,2.0,2419.625,66.94999999999999,80.0,50.5,6.0,155.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,3.0,1915.0,66.94999999999999,42.0,102.5,7.5,167.0,0.0,1915.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,4.0,1200.0,66.94999999999999,80.0,50.5,7.0,141.0,1.0,1200.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,5.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,6.0,2419.625,63.6,40.0,53.0,4.0,118.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,7.0,2419.625,66.94999999999999,52.0,50.5,3.5,118.375,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,8.0,2093.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2093.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,9.0,2419.625,66.94999999999999,59.0,102.5,6.0,167.375,2.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,10.0,1572.0,66.94999999999999,77.0,50.5,5.0,120.0,0.0,1572.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,11.0,2388.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2388.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,12.0,2419.625,66.94999999999999,73.0,102.5,7.0,167.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,13.0,2419.625,66.94999999999999,63.0,91.0,7.0,161.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,14.0,1749.0,66.94999999999999,48.0,70.0,4.0,122.0,0.0,1749.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,15.0,2129.0,66.94999999999999,80.0,102.5,5.0,167.375,0.0,2129.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,16.0,717.0,66.94999999999999,80.0,102.5,7.0,167.375,0.0,717.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,17.0,1565.0,66.94999999999999,60.0,77.0,6.0,143.0,1.0,1565.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,18.0,2419.625,66.94999999999999,74.0,97.0,3.5,167.375,0.0,2422.5,True,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,19.0,2419.625,66.94999999999999,51.0,102.5,3.5,159.0,2.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,20.0,2419.625,66.94999999999999,80.0,75.0,6.0,166.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,21.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,22.0,2419.625,66.94999999999999,80.0,50.5,5.0,151.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,6.0,23.0,2419.625,66.94999999999999,76.0,53.0,7.5,137.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,0.0,2419.625,66.94999999999999,80.0,50.5,7.0,149.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,1.0,2419.625,66.94999999999999,60.0,77.0,6.0,143.0,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,2.0,1390.0,66.94999999999999,80.0,64.0,6.0,167.375,1.0,1390.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,3.0,1012.0,66.94999999999999,47.0,97.0,7.5,152.0,1.0,1012.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,4.0,1499.0,66.94999999999999,43.0,65.0,3.5,118.375,0.0,1499.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,5.0,2419.625,66.94999999999999,80.0,50.5,6.0,149.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,6.0,2419.625,66.94999999999999,62.0,100.0,5.0,167.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,7.0,2419.625,66.94999999999999,70.0,63.0,3.5,136.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,8.0,2244.0,66.94999999999999,59.0,80.0,7.5,143.0,0.0,2244.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,9.0,2419.625,66.94999999999999,80.0,80.0,6.0,167.375,2.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,10.0,2419.625,66.94999999999999,72.0,84.0,6.0,162.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,11.0,2419.625,66.94999999999999,68.0,86.0,5.0,159.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,12.0,1543.0,66.94999999999999,47.0,65.0,3.5,118.375,2.0,1543.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,13.0,651.5,23.6,80.0,65.0,7.0,159.0,0.0,2019.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,14.0,2419.625,66.94999999999999,53.0,64.0,5.0,122.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,15.0,1051.0,66.94999999999999,80.0,50.5,4.0,151.0,0.0,1051.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,16.0,2419.625,66.94999999999999,60.0,71.0,5.0,136.0,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,17.0,1607.0,66.94999999999999,80.0,53.0,7.0,167.375,2.5,1607.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,18.0,1614.0,66.94999999999999,80.0,90.0,3.5,167.375,0.0,1614.0,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,19.0,2419.625,66.94999999999999,74.0,52.0,4.0,130.0,2.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,20.0,2419.625,66.94999999999999,80.0,50.5,7.5,159.0,2.0,2422.5,True,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,21.0,2419.625,66.94999999999999,47.0,58.0,3.5,118.375,1.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,22.0,2419.625,66.94999999999999,40.0,65.0,5.0,118.375,0.0,2422.5,False,3.0
7.0,79.75,0.222,17.268045,78.359416,0.0,23.0,1671.0,66.94999999999999,40.0,50.5,7.5,118.375,0.0,1671.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,0.0,857.0,20.0,51.0,64.0,5.0,120.0,2.0,857.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,1.0,1055.0,11.7,40.0,57.0,5.0,118.375,0.0,1055.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,2.0,452.0,19.8,40.0,50.5,3.5,118.375,0.0,452.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,3.0,643.0,21.5,40.0,69.0,4.0,118.375,0.0,643.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,4.0,754.0,11.0,40.0,102.5,5.0,155.0,1.0,754.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,5.0,498.0,28.8,73.0,50.5,3.5,121.0,2.0,498.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,6.0,441.0,21.4,63.0,102.5,3.5,167.375,1.0,441.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,7.0,621.0,23.6,65.0,102.5,5.0,167.375,0.0,621.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,8.0,1900.0,16.7,40.0,95.0,5.0,165.0,2.0,1900.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,9.0,858.0,13.1,40.0,50.5,3.5,118.375,0.0,858.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,10.0,920.0,23.7,71.0,85.0,3.5,159.0,0.0,920.0,True,2.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,11.0,1846.0,14.6,60.0,77.0,6.0,143.0,1.0,1846.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,12.0,593.0,23.6,47.0,98.0,3.5,148.0,2.0,593.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,13.0,810.0,15.2,43.0,51.0,4.0,118.375,1.0,810.0,True,5.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,14.0,661.0,20.8,60.0,77.0,6.0,143.0,1.0,661.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,15.0,803.0,9.6,80.0,50.5,3.5,131.0,2.0,803.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,16.0,636.0,31.5,60.0,77.0,6.0,143.0,1.0,636.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,17.0,783.0,12.7,42.0,93.0,3.5,138.0,0.0,783.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,18.0,1311.0,24.9,60.0,50.5,6.0,118.375,1.0,1311.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,19.0,986.0,17.5,80.0,50.5,4.0,120.0,0.0,986.0,True,2.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,20.0,898.0,19.2,40.0,102.5,3.5,147.0,1.0,898.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,21.0,789.0,21.9,40.0,83.0,7.5,132.0,1.0,789.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,22.0,2120.0,20.4,40.0,50.5,7.5,118.375,0.0,2120.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,1.0,23.0,229.0,26.7,65.0,102.5,6.0,167.375,2.5,229.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,2.0,0.0,672.0,13.2,60.0,77.0,6.0,143.0,1.0,672.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,2.0,1.0,546.0,15.9,80.0,79.0,7.5,167.375,1.0,546.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,2.0,2.0,443.0,18.4,60.0,77.0,6.0,143.0,1.0,443.0,True,2.0
4.0,49.0,0.485125,17.515906,78.80658337499999,2.0,3.0,1129.0,13.0,80.0,63.0,6.0,153.0,0.0,1129.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,2.0,4.0,564.0,27.7,78.0,102.5,7.5,167.375,0.0,564.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,2.0,5.0,489.0,20.8,50.0,52.0,3.5,118.375,0.0,489.0,False,3.0
4.0,49.0,0.485125,17.515906,78.80658337499999,2.0,6.0,991.0,17.2,47.0,102.5,6.0,156.0,1.0,991.0,False,3.0
